serial_num,equip_type,manufacturer,manufacture_date,date_active,date_not_viable,facility,ownership_type,lab_level,calib_engineer_nm,calib_engineer_post,most_recent_calibration,next_calibration,most_recent_maintenance,next_maintenance,maintenance_engineer_nm,maintenance_engineer_post,retirement_date,retirement_requested,retirement_dt_requested,long,lat,last_altered
4773,P24,lab_equip_r_us,2017-08-30,2017-09-06,2019-08-30,Lab2,gov,district,tech2,affiliate2,2017-09-14,2017-12-13,2017-11-25,2018-05-24,tech3,affiliate3,2019-08-27,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4774,graduated_pipettes,lab_equip_r_us,2016-01-10,2016-01-11,2018-01-09,Lab2,gov,other,tech2,affiliate2,2016-02-19,2016-05-19,2016-02-12,2016-08-10,tech2,affiliate2,2017-12-31,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4775,micropipettes,quality_equip,2016-11-04,2016-11-12,2018-11-04,Lab4,gov,district,tech3,affiliate3,2016-11-14,2017-02-12,2017-01-21,2017-07-20,tech3,affiliate3,2018-11-02,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4776,coulter,best_labs,2016-01-04,2016-02-01,2018-01-03,Lab4,gov,district,tech3,affiliate3,2016-02-06,2016-05-06,2016-04-30,2016-10-27,tech1,affiliate1,2018-01-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4777,CD4_CD8_counter,lab_equip_r_us,2016-12-20,2017-01-14,2018-12-20,Lab4,private,district,tech3,affiliate3,2017-01-16,2017-04-16,2017-03-09,2017-09-05,tech1,affiliate1,2019-01-04,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4778,pcr_machine,quality_equip,2017-06-26,2017-07-23,2019-06-26,Lab3,private,district,tech1,affiliate1,2017-08-30,2017-11-28,2017-08-25,2018-02-21,tech3,affiliate3,2019-07-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4779,CD4_CD8_counter,lab_equip_r_us,2016-03-12,2016-03-25,2018-03-12,Lab1,gov,district,tech2,affiliate2,2016-05-13,2016-08-11,2016-05-02,2016-10-29,tech2,affiliate2,2018-03-15,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4780,coulter,lab_equip_r_us,2016-11-19,2016-11-26,2018-11-19,Lab,gov,district,tech3,affiliate3,2016-11-29,2017-02-27,2017-01-11,2017-07-10,tech2,affiliate2,2018-11-16,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4781,pcr_tube,lab_equip_r_us,2016-11-07,2016-11-09,2018-11-07,Lab,gov,district,tech2,affiliate2,2016-12-10,2017-03-10,2016-12-11,2017-06-09,tech2,affiliate2,2018-10-30,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4782,coulter,lab_equip_r_us,2016-03-03,2016-03-13,2018-03-03,Lab1,parochial,district,tech1,affiliate1,2016-04-18,2016-07-17,2016-04-26,2016-10-23,tech3,affiliate3,2018-03-03,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4783,CD4_CD8_counter,quality_equip,2017-09-22,2017-10-17,2019-09-22,Lab,private,other,tech2,affiliate2,2017-12-14,2018-03-14,2017-12-11,2018-06-09,tech3,affiliate3,2019-10-07,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4784,pcr_tube,best_labs,2017-09-05,2017-09-23,2019-09-05,Lab3,gov,district,tech2,affiliate2,2017-10-25,2018-01-23,2017-12-10,2018-06-08,tech1,affiliate1,2019-09-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4785,P24,lab_equip_r_us,2016-03-20,2016-04-12,2018-03-20,Lab3,private,district,tech1,affiliate1,2016-05-29,2016-08-27,2016-06-14,2016-12-11,tech1,affiliate1,2018-04-02,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4786,spectrophotometer,lab_equip_r_us,2017-05-16,2017-05-27,2019-05-16,Lab4,gov,regional,tech3,affiliate3,2017-07-12,2017-10-10,2017-06-26,2017-12-23,tech1,affiliate1,2019-05-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4787,CD4_CD8_counter,lab_equip_r_us,2016-08-26,2016-08-30,2018-08-26,Lab2,private,district,tech2,affiliate2,2016-09-18,2016-12-17,2016-10-24,2017-04-22,tech3,affiliate3,2018-08-20,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4788,spectrophotometer,lab_equip_r_us,2016-12-26,2017-01-23,2018-12-26,Lab4,gov,district,tech2,affiliate2,2017-03-04,2017-06-02,2017-03-13,2017-09-09,tech2,affiliate2,2019-01-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4789,coulter,quality_equip,2017-05-17,2017-05-18,2019-05-17,Lab3,gov,district,tech2,affiliate2,2017-05-22,2017-08-20,2017-08-02,2018-01-29,tech1,affiliate1,2019-05-08,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4790,pcr_machine,quality_equip,2017-05-12,2017-06-03,2019-05-12,Lab2,gov,regional,tech2,affiliate2,2017-07-09,2017-10-07,2017-08-30,2018-02-26,tech3,affiliate3,2019-05-24,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4791,spectrophotometer,best_labs,2016-01-19,2016-01-22,2018-01-18,Lab,private,district,tech1,affiliate1,2016-03-08,2016-06-06,2016-03-28,2016-09-24,tech2,affiliate2,2018-01-11,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4792,coulter,quality_equip,2017-12-30,2018-01-06,2019-12-30,Lab3,gov,district,tech2,affiliate2,2018-03-07,2018-06-05,2018-02-14,2018-08-13,tech3,affiliate3,2019-12-27,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4793,centrifuge,lab_equip_r_us,2016-04-29,2016-05-04,2018-04-29,Lab4,parochial,regional,tech1,affiliate1,2016-05-29,2016-08-27,2016-07-18,2017-01-14,tech3,affiliate3,2018-04-24,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4794,pcr_machine,quality_equip,2016-12-07,2016-12-28,2018-12-07,Lab3,gov,district,tech1,affiliate1,2017-01-07,2017-04-07,2017-02-15,2017-08-14,tech2,affiliate2,2018-12-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4795,micropipettes,lab_equip_r_us,2016-06-30,2016-07-02,2018-06-30,Lab4,gov,district,tech3,affiliate3,2016-07-23,2016-10-21,2016-09-04,2017-03-03,tech2,affiliate2,2018-06-22,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4796,pcr_machine,lab_equip_r_us,2017-09-08,2017-09-19,2019-09-08,Lab4,gov,national,tech3,affiliate3,2017-10-20,2018-01-18,2017-12-15,2018-06-13,tech3,affiliate3,2019-09-09,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4797,pcr_tube,quality_equip,2016-01-28,2016-02-12,2018-01-27,Lab3,gov,district,tech1,affiliate1,2016-02-17,2016-05-17,2016-04-22,2016-10-19,tech1,affiliate1,2018-02-01,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4798,micropipettes,lab_equip_r_us,2016-12-18,2017-01-13,2018-12-18,Lab4,private,district,tech1,affiliate1,2017-02-17,2017-05-18,2017-03-13,2017-09-09,tech1,affiliate1,2019-01-03,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4799,pcr_machine,lab_equip_r_us,2016-10-10,2016-10-24,2018-10-10,Lab1,gov,district,tech1,affiliate1,2016-11-23,2017-02-21,2016-12-25,2017-06-23,tech2,affiliate2,2018-10-14,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4800,spectrophotometer,best_labs,2016-01-14,2016-02-10,2018-01-13,Lab3,gov,district,tech3,affiliate3,2016-04-04,2016-07-03,2016-03-30,2016-09-26,tech3,affiliate3,2018-01-30,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4801,spectrophotometer,lab_equip_r_us,2016-04-17,2016-05-13,2018-04-17,Lab2,gov,district,tech2,affiliate2,2016-06-10,2016-09-08,2016-07-15,2017-01-11,tech2,affiliate2,2018-05-03,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4802,pcr_tube,quality_equip,2016-10-14,2016-10-28,2018-10-14,Lab2,gov,regional,tech2,affiliate2,2016-11-11,2017-02-09,2016-12-10,2017-06-08,tech3,affiliate3,2018-10-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4803,hiv reagents,best_labs,2016-12-07,2016-12-28,2018-12-07,Lab2,gov,district,tech3,affiliate3,2017-01-02,2017-04-02,2017-01-29,2017-07-28,tech1,affiliate1,2018-12-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4804,coulter,lab_equip_r_us,2017-08-23,2017-09-21,2019-08-23,Lab3,private,other,tech1,affiliate1,2017-10-17,2018-01-15,2017-12-15,2018-06-13,tech1,affiliate1,2019-09-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4805,micropipettes,quality_equip,2016-10-05,2016-11-02,2018-10-05,Lab,gov,other,tech1,affiliate1,2016-11-04,2017-02-02,2017-01-09,2017-07-08,tech1,affiliate1,2018-10-23,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4806,spectrophotometer,best_labs,2016-07-20,2016-08-03,2018-07-20,Lab,gov,district,tech2,affiliate2,2016-08-27,2016-11-25,2016-09-29,2017-03-28,tech1,affiliate1,2018-07-24,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4807,coulter,lab_equip_r_us,2017-02-02,2017-02-15,2019-02-02,Lab1,gov,district,tech1,affiliate1,2017-03-19,2017-06-17,2017-04-04,2017-10-01,tech3,affiliate3,2019-02-05,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4808,CD4_CD8_counter,best_labs,2016-06-16,2016-06-27,2018-06-16,Lab4,gov,regional,tech3,affiliate3,2016-08-07,2016-11-05,2016-08-02,2017-01-29,tech3,affiliate3,2018-06-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4809,spectrophotometer,lab_equip_r_us,2017-11-22,2017-11-24,2019-11-22,Lab4,private,regional,tech2,affiliate2,2017-12-21,2018-03-21,2018-02-11,2018-08-10,tech1,affiliate1,2019-11-14,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4810,centrifuge,lab_equip_r_us,2017-09-20,2017-10-07,2019-09-20,Lab3,gov,district,tech3,affiliate3,2017-10-08,2018-01-06,2017-11-16,2018-05-15,tech3,affiliate3,2019-09-27,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4811,coulter,quality_equip,2017-08-31,2017-09-27,2019-08-31,Lab2,gov,other,tech3,affiliate3,2017-09-30,2017-12-29,2017-10-31,2018-04-29,tech2,affiliate2,2019-09-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4812,CD4_CD8_counter,lab_equip_r_us,2016-02-10,2016-02-25,2018-02-09,Lab1,gov,district,tech3,affiliate3,2016-03-13,2016-06-11,2016-04-25,2016-10-22,tech1,affiliate1,2018-02-14,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4813,coulter,lab_equip_r_us,2016-07-14,2016-07-27,2018-07-14,Lab2,private,district,tech3,affiliate3,2016-08-03,2016-11-01,2016-09-17,2017-03-16,tech1,affiliate1,2018-07-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4814,graduated_pipettes,quality_equip,2016-04-25,2016-04-28,2018-04-25,Lab2,parochial,district,tech1,affiliate1,2016-05-27,2016-08-25,2016-07-06,2017-01-02,tech2,affiliate2,2018-04-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4815,coulter,lab_equip_r_us,2017-09-07,2017-09-24,2019-09-07,Lab,gov,district,tech3,affiliate3,2017-11-04,2018-02-02,2017-12-06,2018-06-04,tech2,affiliate2,2019-09-14,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4816,graduated_pipettes,best_labs,2016-09-12,2016-10-01,2018-09-12,Lab4,private,district,tech2,affiliate2,2016-10-16,2017-01-14,2016-11-17,2017-05-16,tech1,affiliate1,2018-09-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4817,CD4_CD8_counter,lab_equip_r_us,2017-10-09,2017-10-11,2019-10-09,Lab4,gov,regional,tech1,affiliate1,2017-11-18,2018-02-16,2017-12-07,2018-06-05,tech3,affiliate3,2019-10-01,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4818,coulter,quality_equip,2016-09-28,2016-10-18,2018-09-28,Lab4,gov,regional,tech1,affiliate1,2016-11-08,2017-02-06,2016-11-21,2017-05-20,tech2,affiliate2,2018-10-08,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4819,P24,lab_equip_r_us,2017-09-26,2017-10-09,2019-09-26,Lab2,private,national,tech1,affiliate1,2017-12-03,2018-03-03,2017-12-25,2018-06-23,tech2,affiliate2,2019-09-29,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4820,CD4_CD8_counter,best_labs,2017-07-14,2017-07-28,2019-07-14,Lab2,gov,other,tech3,affiliate3,2017-08-19,2017-11-17,2017-10-17,2018-04-15,tech1,affiliate1,2019-07-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4821,graduated_pipettes,quality_equip,2016-02-27,2016-03-02,2018-02-26,Lab4,gov,district,tech1,affiliate1,2016-04-12,2016-07-11,2016-05-04,2016-10-31,tech2,affiliate2,2018-02-20,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4822,pcr_tube,quality_equip,2017-03-14,2017-03-28,2019-03-14,Lab4,gov,regional,tech3,affiliate3,2017-05-02,2017-07-31,2017-05-01,2017-10-28,tech2,affiliate2,2019-03-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4823,pcr_tube,quality_equip,2016-04-23,2016-04-28,2018-04-23,Lab1,private,district,tech2,affiliate2,2016-06-12,2016-09-10,2016-07-04,2016-12-31,tech1,affiliate1,2018-04-18,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4824,coulter,lab_equip_r_us,2016-05-10,2016-06-09,2018-05-10,Lab3,gov,district,tech1,affiliate1,2016-07-11,2016-10-09,2016-07-28,2017-01-24,tech3,affiliate3,2018-05-30,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4825,coulter,best_labs,2016-02-19,2016-03-15,2018-02-18,Lab2,private,district,tech1,affiliate1,2016-04-22,2016-07-21,2016-05-12,2016-11-08,tech2,affiliate2,2018-03-05,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4826,hiv reagents,quality_equip,2016-09-20,2016-09-21,2018-09-20,Lab4,gov,regional,tech3,affiliate3,2016-10-08,2017-01-06,2016-11-03,2017-05-02,tech2,affiliate2,2018-09-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4827,pcr_tube,lab_equip_r_us,2016-05-10,2016-05-31,2018-05-10,Lab1,gov,other,tech3,affiliate3,2016-06-05,2016-09-03,2016-08-16,2017-02-12,tech1,affiliate1,2018-05-21,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4828,CD4_CD8_counter,quality_equip,2016-04-01,2016-04-26,2018-04-01,Lab,gov,national,tech3,affiliate3,2016-05-07,2016-08-05,2016-06-15,2016-12-12,tech3,affiliate3,2018-04-16,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4829,CD4_CD8_counter,lab_equip_r_us,2017-11-28,2017-12-04,2019-11-28,Lab4,private,regional,tech2,affiliate2,2018-01-08,2018-04-08,2018-02-28,2018-08-27,tech2,affiliate2,2019-11-24,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4830,centrifuge,quality_equip,2017-06-09,2017-07-05,2019-06-09,Lab4,gov,district,tech1,affiliate1,2017-07-15,2017-10-13,2017-09-04,2018-03-03,tech3,affiliate3,2019-06-25,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4831,spectrophotometer,lab_equip_r_us,2017-07-29,2017-08-20,2019-07-29,Lab4,parochial,district,tech1,affiliate1,2017-09-01,2017-11-30,2017-10-28,2018-04-26,tech1,affiliate1,2019-08-10,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4832,pcr_machine,lab_equip_r_us,2017-06-10,2017-06-20,2019-06-10,Lab2,gov,district,tech1,affiliate1,2017-08-16,2017-11-14,2017-07-30,2018-01-26,tech1,affiliate1,2019-06-10,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4833,micropipettes,lab_equip_r_us,2016-05-02,2016-05-28,2018-05-02,Lab4,parochial,district,tech1,affiliate1,2016-06-20,2016-09-18,2016-08-20,2017-02-16,tech2,affiliate2,2018-05-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4834,P24,lab_equip_r_us,2017-04-17,2017-05-13,2019-04-17,Lab2,gov,regional,tech1,affiliate1,2017-07-07,2017-10-05,2017-06-20,2017-12-17,tech1,affiliate1,2019-05-03,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4835,CD4_CD8_counter,lab_equip_r_us,2017-06-30,2017-07-15,2019-06-30,Lab1,gov,district,tech2,affiliate2,2017-09-10,2017-12-09,2017-08-28,2018-02-24,tech1,affiliate1,2019-07-05,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4836,P24,lab_equip_r_us,2017-10-03,2017-10-23,2019-10-03,Lab,gov,regional,tech3,affiliate3,2017-11-03,2018-02-01,2017-11-24,2018-05-23,tech2,affiliate2,2019-10-13,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4837,graduated_pipettes,lab_equip_r_us,2017-07-09,2017-07-15,2019-07-09,Lab1,gov,regional,tech2,affiliate2,2017-07-16,2017-10-14,2017-09-07,2018-03-06,tech2,affiliate2,2019-07-05,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4838,pcr_tube,lab_equip_r_us,2017-12-25,2018-01-01,2019-12-25,Lab1,gov,district,tech1,affiliate1,2018-02-02,2018-05-03,2018-03-28,2018-09-24,tech1,affiliate1,2019-12-22,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4839,P24,lab_equip_r_us,2016-02-26,2016-03-10,2018-02-25,Lab2,gov,district,tech3,affiliate3,2016-03-29,2016-06-27,2016-06-01,2016-11-28,tech1,affiliate1,2018-02-28,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4840,micropipettes,lab_equip_r_us,2016-01-24,2016-01-26,2018-01-23,Lab2,gov,regional,tech3,affiliate3,2016-02-20,2016-05-20,2016-02-25,2016-08-23,tech2,affiliate2,2018-01-15,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4841,micropipettes,best_labs,2016-06-22,2016-07-20,2018-06-22,Lab,gov,district,tech3,affiliate3,2016-08-20,2016-11-18,2016-10-02,2017-03-31,tech3,affiliate3,2018-07-10,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4842,spectrophotometer,lab_equip_r_us,2016-08-28,2016-09-12,2018-08-28,Lab3,parochial,district,tech3,affiliate3,2016-10-25,2017-01-23,2016-11-03,2017-05-02,tech2,affiliate2,2018-09-02,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4843,micropipettes,lab_equip_r_us,2017-10-13,2017-10-21,2019-10-13,Lab2,gov,district,tech3,affiliate3,2017-11-11,2018-02-09,2017-12-27,2018-06-25,tech1,affiliate1,2019-10-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4844,CD4_CD8_counter,best_labs,2016-12-07,2017-01-04,2018-12-07,Lab1,parochial,national,tech1,affiliate1,2017-02-26,2017-05-27,2017-02-08,2017-08-07,tech3,affiliate3,2018-12-25,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4845,graduated_pipettes,best_labs,2017-10-17,2017-10-25,2019-10-17,Lab2,gov,district,tech3,affiliate3,2017-12-10,2018-03-10,2017-12-14,2018-06-12,tech3,affiliate3,2019-10-15,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4846,centrifuge,quality_equip,2017-05-17,2017-06-02,2019-05-17,Lab2,gov,regional,tech1,affiliate1,2017-07-31,2017-10-29,2017-07-09,2018-01-05,tech1,affiliate1,2019-05-23,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4847,hiv reagents,lab_equip_r_us,2017-08-23,2017-08-26,2019-08-23,Lab4,private,regional,tech2,affiliate2,2017-10-14,2018-01-12,2017-10-01,2018-03-30,tech1,affiliate1,2019-08-16,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4848,pcr_tube,lab_equip_r_us,2017-01-17,2017-02-04,2019-01-17,Lab2,private,regional,tech1,affiliate1,2017-02-24,2017-05-25,2017-04-19,2017-10-16,tech3,affiliate3,2019-01-25,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4849,micropipettes,quality_equip,2017-04-01,2017-04-17,2019-04-01,Lab2,gov,district,tech1,affiliate1,2017-05-23,2017-08-21,2017-07-03,2017-12-30,tech1,affiliate1,2019-04-07,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4850,CD4_CD8_counter,quality_equip,2016-02-16,2016-02-26,2018-02-15,Lab,gov,district,tech1,affiliate1,2016-03-12,2016-06-10,2016-05-24,2016-11-20,tech3,affiliate3,2018-02-15,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4851,spectrophotometer,quality_equip,2017-03-18,2017-04-11,2019-03-18,Lab3,gov,district,tech2,affiliate2,2017-05-30,2017-08-28,2017-06-18,2017-12-15,tech1,affiliate1,2019-04-01,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4852,pcr_tube,lab_equip_r_us,2017-11-03,2017-11-09,2019-11-03,Lab4,gov,district,tech1,affiliate1,2017-11-22,2018-02-20,2018-01-09,2018-07-08,tech3,affiliate3,2019-10-30,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4853,spectrophotometer,quality_equip,2016-04-26,2016-05-21,2018-04-26,Lab1,gov,district,tech1,affiliate1,2016-06-18,2016-09-16,2016-08-04,2017-01-31,tech2,affiliate2,2018-05-11,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
4854,CD4_CD8_counter,best_labs,2017-09-10,2017-09-14,2019-09-10,Lab2,gov,regional,tech1,affiliate1,2017-10-22,2018-01-20,2017-11-08,2018-05-07,tech3,affiliate3,2019-09-04,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4855,centrifuge,best_labs,2017-02-04,2017-02-15,2019-02-04,Lab4,gov,district,tech2,affiliate2,2017-03-15,2017-06-13,2017-05-14,2017-11-10,tech1,affiliate1,2019-02-05,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4856,micropipettes,quality_equip,2016-12-13,2016-12-25,2018-12-13,Lab4,parochial,regional,tech3,affiliate3,2017-02-20,2017-05-21,2017-02-14,2017-08-13,tech2,affiliate2,2018-12-15,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4857,micropipettes,lab_equip_r_us,2016-10-11,2016-11-06,2018-10-11,Lab,gov,district,tech1,affiliate1,2016-12-13,2017-03-13,2017-01-13,2017-07-12,tech1,affiliate1,2018-10-27,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4858,CD4_CD8_counter,lab_equip_r_us,2016-11-17,2016-12-08,2018-11-17,Lab,private,national,tech1,affiliate1,2016-12-26,2017-03-26,2017-02-13,2017-08-12,tech1,affiliate1,2018-11-28,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4859,spectrophotometer,best_labs,2017-09-29,2017-10-13,2019-09-29,Lab,parochial,regional,tech2,affiliate2,2017-11-22,2018-02-20,2017-12-13,2018-06-11,tech2,affiliate2,2019-10-03,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4860,spectrophotometer,best_labs,2017-04-15,2017-04-18,2019-04-15,Lab,gov,district,tech3,affiliate3,2017-06-09,2017-09-07,2017-07-15,2018-01-11,tech2,affiliate2,2019-04-08,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4861,micropipettes,best_labs,2017-07-23,2017-07-28,2019-07-23,Lab3,gov,regional,tech2,affiliate2,2017-08-09,2017-11-07,2017-09-22,2018-03-21,tech2,affiliate2,2019-07-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4862,hiv reagents,lab_equip_r_us,2017-08-02,2017-08-04,2019-08-02,Lab,gov,district,tech3,affiliate3,2017-09-15,2017-12-14,2017-10-27,2018-04-25,tech3,affiliate3,2019-07-25,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4863,graduated_pipettes,lab_equip_r_us,2017-08-21,2017-08-28,2019-08-21,Lab,gov,regional,tech3,affiliate3,2017-09-08,2017-12-07,2017-10-09,2018-04-07,tech1,affiliate1,2019-08-18,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4864,pcr_machine,quality_equip,2017-09-07,2017-09-30,2019-09-07,Lab3,gov,regional,tech1,affiliate1,2017-10-13,2018-01-11,2017-12-13,2018-06-11,tech2,affiliate2,2019-09-20,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4865,hiv reagents,lab_equip_r_us,2017-01-15,2017-01-18,2019-01-15,Lab4,gov,other,tech1,affiliate1,2017-02-05,2017-05-06,2017-03-12,2017-09-08,tech3,affiliate3,2019-01-08,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4866,pcr_machine,lab_equip_r_us,2017-01-23,2017-02-09,2019-01-23,Lab2,gov,regional,tech3,affiliate3,2017-04-08,2017-07-07,2017-03-18,2017-09-14,tech3,affiliate3,2019-01-30,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4867,hiv reagents,best_labs,2016-03-17,2016-03-26,2018-03-17,Lab,gov,other,tech3,affiliate3,2016-05-05,2016-08-03,2016-06-23,2016-12-20,tech2,affiliate2,2018-03-16,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4868,spectrophotometer,lab_equip_r_us,2017-05-13,2017-05-26,2019-05-13,Lab2,gov,district,tech1,affiliate1,2017-07-16,2017-10-14,2017-07-03,2017-12-30,tech1,affiliate1,2019-05-16,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4869,P24,best_labs,2016-10-22,2016-11-05,2018-10-22,Lab4,gov,district,tech1,affiliate1,2016-12-13,2017-03-13,2016-12-26,2017-06-24,tech2,affiliate2,2018-10-26,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
4870,coulter,lab_equip_r_us,2017-10-02,2017-10-07,2019-10-02,Lab,gov,district,tech2,affiliate2,2017-11-07,2018-02-05,2017-11-11,2018-05-10,tech2,affiliate2,2019-09-27,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
4871,graduated_pipettes,quality_equip,2016-10-24,2016-11-22,2018-10-24,Lab3,private,regional,tech2,affiliate2,2017-01-13,2017-04-13,2017-01-30,2017-07-29,tech3,affiliate3,2018-11-12,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
