facility_id,count_equip,manufacturer,model_number,serial_number,manufacture_date,service_provider,equip_type,lab_name,lab_address,lab_level,lab_affi,address_geocode,latitude,longitude
NE/BAU/006,1,NA,NA,NA,NA,NA,centrifuge,MATERNITY CLINIC (NASSARAWA),NASARAWA VILLAGE GANJUWA LGA BAUCHI STATE,Primary,Hospital,"NASARAWA VILLAGE GANJUWA LGA BAUCHI STATE, Nigeria",39.78373,-100.445882
SW/OGN/002,1,NA,90-1,NA,NA,NA,centrifuge,GENERAL HOPITAL AIYETORO,SAALA ROADA AIYETORO OGUN STATE,Tertiary,Public Health,"SAALA ROADA AIYETORO OGUN STATE, Nigeria",39.78373,-100.445882
SW/EKT/001,2,SUNTRONIX CROP/ NUVE,SJ8038HA2/NF800,03-1400,2007,NA,centrifuge,ILUPEJU/ITAPA GENERAL HOSPITAL LABORATORY,"ILUPEJU/ITAPA ROADA, OYE LOCAL GOVT EKITI STATE",Secondary,NA,"ILUPEJU/ITAPA ROADA, OYE LOCAL GOVT EKITI STATE, Nigeria",39.78373,-100.445882
SW/OGN/006,NA,MICROFIELD INSTRUMENT,MODEL 80-2,108,3853,NA,centrifuge,STATE HOSPITAL OTA OGUN STATE (HOSIPTAL LABORATORY),IDI IROKO ROADA OTTA OGUN STATE,Secondary,Hospital,"IDI IROKO ROADA OTTA OGUN STATE, Nigeria",39.78373,-100.445882
NC/NIG/011,NA,NA,SHI20-1,NA,NA,NA,centrifuge,LABORATORY DEPARTMENT COMPREHENSIC (MODEL) CLINIC,PAIKO NIGER STATE,Primary,NA,"PAIKO NIGER STATE, Nigeria",9.433333,6.633333
SE/ABI/022,NA,"NOT KNOWN, CHIKPAS",NOT KNOWN,NOT KNOWN,NA,NA,centrifuge,AUSTIN GRACE HOSPITAL AND MATERNITY LTD,NO 16 OKIGWE ROADA ABA ABIA STATE,Other,Private,"NO 16 OKIGWE ROADA ABA ABIA STATE, Nigeria",39.78373,-100.445882
SE/ENG/019,4,HAWSLEY,NA,11171,1996,NA,centrifuge,JUNICO BIOMEDICAL LABORATORIES,NO 8 UKWANSI STREET ABAKALIKI EBOYI STATE,Primary,Private,"NO 8 UKWANSI STREET ABAKALIKI EBOYI STATE, Nigeria",39.78373,-100.445882
SW/OGN/007,NA,NA,80-1,NA,2010,NA,centrifuge,BLESSING MEDICAL LABORATORY,"JAYEOLA HOUSE IKOLAJE BORDER ROADA, IDIROKO-OGUN STATE",Primary,Private,"JAYEOLA HOUSE IKOLAJE BORDER ROADA, IDIROKO-OGUN STATE, Nigeria",39.78373,-100.445882
SW/EKT/002,2,HINOTEK,XSZ-107BN/159,187,NA,NA,centrifuge,GENERAL HOSPITAL IJESA-ISU LABORATORY,IKOLE-ILU OMOBA ROADA IJESA-ISU.IKOLE LGA EKITI,Secondary,Hospital,"IKOLE-ILU OMOBA ROADA IJESA-ISU.IKOLE LGA EKITI, Nigeria",39.78373,-100.445882
SW/EKT/008,NA,MA-DONAX,800D,NA,NA,NA,centrifuge,GENERAL HOSPITAL EMURE EKITI LABORATORY,OPP GOVT NURSERY&PRIMARY SCHOOL ALONG EPORO ROADA,Secondary,NA,"OPP GOVT NURSERY&PRIMARY SCHOOL ALONG EPORO ROADA, Nigeria",NA,NA
SE/ENG/024,1,MEDIFIELD CO. LTD ENGLAND,X102548,100101,2010,NA,centrifuge,THE LORDS FOUNDATION DIAGNOSTIC LABORATORIES,65 RAILWAY LINE EMENE ENUGU ENUGU STATE,Primary,Private,"65 RAILWAY LINE EMENE ENUGU ENUGU STATE, Nigeria",39.78373,-100.445882
SE/ENG/027,1,NA,NA,NA,NA,NA,centrifuge,AMACIYI HEALTH CENTER,AMAGUGWU ROADA AMECHI AWKNANWA ENUGU STATE LGA,Primary,Public Health,"AMAGUGWU ROADA AMECHI AWKNANWA ENUGU STATE LGA, Nigeria",39.78373,-100.445882
SE/ANA/006,1,TECHNIEL TECHMEL,NA,WAS NOT INDICATED,NA,NA,centrifuge,EDO MEDICAL LABORATORY LTD,40B MODEBE AVENUE ODAKPU ONITSHA BESIDES LEEDS HOSPITAL,Other,NA,"40B MODEBE AVENUE ODAKPU ONITSHA BESIDES LEEDS HOSPITAL, Nigeria",39.78373,-100.445882
SW/OGN/008,1,FISHER SCIENTIFIC,MODEL 228,312NO992,NA,NA,centrifuge,GENERAL HOSPITAL ODOGBOLU/AIYEPE,AIYEPE ROADA ODOGBOLU (IJEBU ODE) OGUN STATE,Secondary,Public Health,"AIYEPE ROADA ODOGBOLU (IJEBU ODE) OGUN STATE, Nigeria",39.78373,-100.445882
SW/LAG/054,2,HAWSKLEY CENTRIFUGE,1400,0812476B,NA,NA,centrifuge,DESERTED INTERNATIONAL HOSPITAL GROUP,"23A, ODUDUWA CRESCENT GRA IKEJA, LAGOS",Primary,Private,"23A, ODUDUWA CRESCENT GRA IKEJA, LAGOS, Nigeria",39.78373,-100.445882
NW/KAD/016,1,surai craft,NA,NA,NA,NA,centrifuge,RAKIYA MEMEORIAL HOSPITAL AND MATERNITY,"S.S.9 IBADAAN STREET, KADAUNA, KADAUNA",Primary,Private,"S.S.9 IBADAAN STREET, KADAUNA, KADAUNA, Nigeria",39.78373,-100.445882
NW/KAD/012,1,NEW LIFE MEDICAL INSTRUMENTS ENGLAND,NA,NA,NA,NA,centrifuge,KAGORO-SHEHAAN MEDICAL CNTRE,"BB 11/12 NUPE ROADA , OFF BIDA ROADA KADAUNA",Primary,Private,"BB 11/12 NUPE ROADA , OFF BIDA ROADA KADAUNA, Nigeria",39.78373,-100.445882
NW/KAT/011,NA,NO INFORMATION,M615M,NA,NA,NA,centrifuge,"MATERNAL AND CHILDREN HOSPITAL MAKLUNFASHI, KATSINA STATE","PATHOLOGY LABORATORY, MATERNAL AND CHILDREN HOSPITAL MAKLUNFASHI, KATSINA STATE",Secondary,Hospital,"PATHOLOGY LABORATORY, MATERNAL AND CHILDREN HOSPITAL MAKLUNFASHI, KATSINA STATE, Nigeria",39.78373,-100.445882
NW/KAD/017,2,Gallenkamp KINGJOE NIG LTD,KJ-120,100902,NA,NA,centrifuge,"NIGERIA POLICE MEDICAL SERVICE, POLICE COLLEGE LAB","IDEPENDENCE WAY, KADAUNA",Primary,NMOD,"IDEPENDENCE WAY, KADAUNA, Nigeria",39.78373,-100.445882
NW/KAT/010,NA,GULFET MEDICAL SCIENTIC,800D,NA,NA,NA,centrifuge,NEW MILENIUEM CLINICS,"110 AHMADAU BELLO WAY KATSINA, KATSINA SATE",Other,Hospital,"110 AHMADAU BELLO WAY KATSINA, KATSINA SATE, Nigeria",39.78373,-100.445882
SW/LAG/058,1,MA-DONAX,800D,NA,NA,NA,centrifuge,MUCAS HOSPITAL LABORATORY,"19, OGUN ST, ADAEALU BUS STOP DOPEMU LAGOS",Primary,Hospital,"19, OGUN ST, ADAEALU BUS STOP DOPEMU LAGOS, Nigeria",39.78373,-100.445882
NW/KAD/002,2,GATTLENKAMP UNICO,HEAMATOSPIN,08-10-346B,NA,NA,centrifuge,KADAUNA POLYTECHNIC (SHEHU MOHD KANGIWA) MEDICAL CENTRE,KADAUNA POLYTECHNIC ROADA,Secondary,Hospital,"KADAUNA POLYTECHNIC ROADA, Nigeria",39.78373,-100.445882
NW/KAD/021,2,MICROFIELD NOT KNOWN,80-2,NA,NA,NA,centrifuge,GENERAL HOSPITAL KACHIA,P O BOX 137 KACHIA,Secondary,NMOD,"P O BOX 137 KACHIA, Nigeria",39.78373,-100.445882
SW/LAG/060,NA,NA,NA,NA,NA,NA,centrifuge,NEW IKEJA HOSPITAL ANDMATERNITY,15 GBAJOBI STREET OFF AWOLOWO IKEJA LAGOS,Secondary,Hospital,"15 GBAJOBI STREET OFF AWOLOWO IKEJA LAGOS, Nigeria",39.78373,-100.445882
NW/KAN/005,NA,NA,NA,NA,NA,NA,centrifuge,HEALTH CLINIC GURBIN BAURE,MATERNAL AND CHILD HEALTH CLINIC GURBIN BAURE JIBIA LGA KATSINA STATE,Primary,Hospital,"MATERNAL AND CHILD HEALTH CLINIC GURBIN BAURE JIBIA LGA KATSINA STATE, Nigeria",39.78373,-100.445882
NW/KAD/028,1,COLE,D412-1,NA,NA,NA,centrifuge,GODIYA HOSPITAL KWOI,"P O BOX 179 KWOI, JABA LGA",Other,Private,"P O BOX 179 KWOI, JABA LGA, Nigeria",39.78373,-100.445882
NW/KAD/018,1,new life medical instrument england,800D,NA,NA,NA,centrifuge,NIGERIAN ARMY SCHOOL OF ARTILLERY,PMB 2004 KACIA BARRACKS CLINIC KADAUNA,Secondary,NMOD,"PMB 2004 KACIA BARRACKS CLINIC KADAUNA, Nigeria",39.78373,-100.445882
NC/KOG/017,2,EROSA,NA,NA,NA,NA,centrifuge,GOVERNMENT COTTAGE HOSPITAL ADAOGO,OGIGIRI QUATERS ADAOGO,Primary,Public Health,"OGIGIRI QUATERS ADAOGO, Nigeria",39.78373,-100.445882
NC/NIG/005,NA,NA,NA,NA,NA,NA,centrifuge,LABORATORY DEPARTMENT BASIC HEALTH CENTER BADAEGI,BADAEGI KATCHA LGA NIGER STATE,Primary,NMOD,"BADAEGI KATCHA LGA NIGER STATE, Nigeria",39.78373,-100.445882
NW/KEB/011,NA,NA,NA,NA,NA,NA,centrifuge,LABORATORY GENERAL HOSPITAL BENA DANGO WASAGU,GENERAL HOSPITAL BENA DANGO/WASGU LGA KEBBI,Secondary,Hospital,"GENERAL HOSPITAL BENA DANGO/WASGU LGA KEBBI, Nigeria",39.78373,-100.445882
NW/KAD/029,NA,COLT,.0412 - 1,-1,NA,NA,centrifuge,GARKUWA SPECIALIST HOSPITAL,"NO 1A SULTAN ROADA OFF ISA KAITA ROADA, KADAUNA",NA,Private,"NO 1A SULTAN ROADA OFF ISA KAITA ROADA, KADAUNA, Nigeria",39.78373,-100.445882
SE/ABI/025,NA,NA,NA,NA,NA,NA,centrifuge,(NNENNA HOSPITAL LTD) ABA CLINIC,NO 1 AMOS CLOSE OFF 16 OMULE RD (OFF FAULKS RD) ABA,Other,Private,"NO 1 AMOS CLOSE OFF 16 OMULE RD (OFF FAULKS RD) ABA, Nigeria",39.78373,-100.445882
NE/ADA/007,1,TECHMEL & TECHMEL USA,800D,NA,NA,NA,centrifuge,JIMETA CLINIC & MATERNITY LABORATORY,NO 43 BISHOP STREET JIMETA YOLA ADAAMAWA STATE,NA,Private,"NO 43 BISHOP STREET JIMETA YOLA ADAAMAWA STATE, Nigeria",39.78373,-100.445882
NC/KOG/015,1,NA,NA,NA,NA,NA,centrifuge,GENERAL HOSPITAL UGWUOLAWO LABORATORY,OPPOSITE FED. GOVT. COLLEGE ALONG IDAH RD,Secondary,NA,"OPPOSITE FED. GOVT. COLLEGE ALONG IDAH RD, Nigeria",39.78373,-100.445882
SE/ABI/020,NA,GALEN CAMP,NA,NA,NA,NA,centrifuge,ST ANTHONY HOSPITAL LTD,"62 - 80 ETCHE ROADA ABA, ABIA STATE",Other,Private,"62 - 80 ETCHE ROADA ABA, ABIA STATE, Nigeria",39.78373,-100.445882
NE/ADA/008,NA,HAMILTON BELL,V6500 (VANGUARD),138983,NA,NA,centrifuge,"COMPREHENSIVE HEALTH CENTRE, GOMBI ADAAMAWA",JEKA DAFARI DISTRICT GOMBI ADAAMAWA STATE,Tertiary,Public Health,"JEKA DAFARI DISTRICT GOMBI ADAAMAWA STATE, Nigeria",39.78373,-100.445882
NC/KOG/012,1,Eppendof,22331,5804YP5016,NA,NA,centrifuge,ZONAL HOSPITAL IDAH LABORATORY,FOMERLY GENERAL HOSPITAL IDAH LGS KOGI STATE,Secondary,NMOD,"FOMERLY GENERAL HOSPITAL IDAH LGS KOGI STATE, Nigeria",39.78373,-100.445882
NC/KOG/016,1,SURGICAL MEDICAL ENGLAND,SMS 800 D,NA,NA,NA,centrifuge,PHC UWUOLAWO LABORATORY OFU LGA KOGI,UGWUOLAWO SECRETARIAT COMPLEX,Primary,Public Health,"UGWUOLAWO SECRETARIAT COMPLEX, Nigeria",39.78373,-100.445882
SS/DEL/008,1,NA,0508 - 1,6,3823,NA,centrifuge,LAB DEPARTMENT CENTRAL HOSPITAL,PMB 12 KWALE DELTA STATE,Secondary,Hospital,"PMB 12 KWALE DELTA STATE, Nigeria",39.78373,-100.445882
NC/KOG/009,2,NA,NA,NA,NA,NA,centrifuge,GOVERNMENT HOUSE CLINIC LABORATORY LOKOJA,GOVERNMENT HOUSE LOKOJA KOGI STATE,Tertiary,Other,"GOVERNMENT HOUSE LOKOJA KOGI STATE, Nigeria",39.78373,-100.445882
NC/KOG/010,1,HAWSKLEY,CAT. - 01400.00,12-04-66B,NA,NA,centrifuge,FEDERAL MED CENTER LOKOJA LABORATORY,PMB 1001 LOKOJA KOGI STATE,Tertiary,Hospital,"PMB 1001 LOKOJA KOGI STATE, Nigeria",39.78373,-100.445882
NC/NIG/007,1,NA,NA,NA,NA,NA,centrifuge,ECWA COMMUNITY HEALTH CLINIC PAIKO NIGER STATE,P O BOX 7 PAIKO NIGER STATE BEHIND CENTRAL MOSQUE,Other,NGo or Religious,"P O BOX 7 PAIKO NIGER STATE BEHIND CENTRAL MOSQUE, Nigeria",39.78373,-100.445882
NC/KOG/005,1,NA,NA,NA,NA,NA,centrifuge,ANKURI HOSPITAL LABORATORY,LOKOGOMA PHASE II ALONG OKENE - KABBA ROADA KOGI STATE,Primary,Private,"LOKOGOMA PHASE II ALONG OKENE - KABBA ROADA KOGI STATE, Nigeria",39.78373,-100.445882
SW/LAG/034,1,UNISCOPE,5M 800B,NA,NA,NA,centrifuge,ADAEFEMI HOSPITAL,"25, OGUNDELE STREET, IPAJA LAGOS.",Primary,Private,"25, OGUNDELE STREET, IPAJA LAGOS., Nigeria",39.78373,-100.445882
NW/JIG/002,NA,NA,NA,NA,NA,NA,centrifuge,LABORATORY DEPARTMENT,"MODEL PRIMARY HEALTH CARE, KIRI KASAMA JIGAWA STATE",Primary,Public Health,"MODEL PRIMARY HEALTH CARE, KIRI KASAMA JIGAWA STATE, Nigeria",39.78373,-100.445882
NW/ZAM/003,2,THERMOS FISHER SCIENTIFIC/HAWKSLEY & SON LTD,41112373/01300-00,79-6-24/4/ 75002495,NA,NA,centrifuge,GENERAL HOSPITAL ANKA,"GENERAL HOSPITAL ANKA, ZAMFARA STATE",Secondary,NA,"GENERAL HOSPITAL ANKA, ZAMFARA STATE, Nigeria",39.78373,-100.445882
NW/SOK/005,2,B.BRAN SCIETIFIC (ENG)/NEW LIFE MEDICAL,SH120-1/800D,NA,2007,NA,centrifuge,KURAWA PHC (PRIMARY HEALTH CARE) DISPENSARY,PRIMARY HEALTH CARE DEPARTMENT SABON BIRNIN LGA SOKOTO STATE,Primary,Hospital,"PRIMARY HEALTH CARE DEPARTMENT SABON BIRNIN LGA SOKOTO STATE, Nigeria",39.78373,-100.445882
NC/KWA/019,NA,NA,NA,NA,NA,NA,centrifuge,SURULERE MEDICAL CENTRE LABORATORY SERVICES,"47 ALIKINLA STREET SK IJAN ALHAJI QUATERS, ILORIN KWARA",Other,Private,"47 ALIKINLA STREET SK IJAN ALHAJI QUATERS, ILORIN KWARA, Nigeria",39.78373,-100.445882
NC/KWA/015,NA,JOVITA,800D,NA,NA,NA,centrifuge,"ECWA HOSPITAL, CENTRE FOR LEPROSY AND TUBERCULOSIS",OKEGBALA OMU ARAN IREPODUN LGA KWARA,Refernce Lab,NGo or Religious,"OKEGBALA OMU ARAN IREPODUN LGA KWARA, Nigeria",39.78373,-100.445882
NW/JIG/001,NA,NA,NA,NA,NA,NA,centrifuge,MEDICAL LABORATORY DEPARTMENT,"FEDERAL MEDICAL CENTRE (FMC), BIRNIN-KUDU",Tertiary,Public Health,"FEDERAL MEDICAL CENTRE (FMC), BIRNIN-KUDU, Nigeria",39.78373,-100.445882
NW/SOK/004,1,NA,EBA85,D-78532,2006,NA,centrifuge,DOGON DAJI LABORATORY,"DOGON DAJI GENERAL HOSPITAL, SOKOTO STATE",Secondary,Hospital,"DOGON DAJI GENERAL HOSPITAL, SOKOTO STATE, Nigeria",39.78373,-100.445882
NC/KWA/018,NA,NA,NA,NA,NA,NA,centrifuge,EMIRATE MEDICAL DIAGNOSTIC LABORATORY SERVICE,"NO 80, BALOGUN FULANI ROADA, BEHIND AROMOKAYE PHARMACY, GAMBARI ILORIN KWARA STATE",Other,Private,"NO 80, BALOGUN FULANI ROADA, BEHIND AROMOKAYE PHARMACY, GAMBARI ILORIN KWARA STATE, Nigeria",39.78373,-100.445882
NW/KAT/006,1,NA,NA,NA,NA,NA,centrifuge,PUBLIC HEALTH CLINIC YASHE,PHC YASHE KASADAA LGA KATSINA STATE,Primary,Other,"PHC YASHE KASADAA LGA KATSINA STATE, Nigeria",39.78373,-100.445882
SW/LAG/022,NA,LOCAL FABRICATED,NA,NA,NA,NA,centrifuge,ONYEMS-B- HOSPITAL,"16 OBA DAMU STRRET, OJO LAGOS",Primary,Private,"16 OBA DAMU STRRET, OJO LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/039,1,TALBIK,A40268,687,2010,NA,centrifuge,TOKAYO MEDICAL CENTRE,"1, OLALEYE STREET, OFF IKOSI ROADA KETU LAGOS`",Primary,AcADAemic,"1, OLALEYE STREET, OFF IKOSI ROADA KETU LAGOS`, Nigeria",39.78373,-100.445882
NW/SOK/003,1,SURGIFIELD MEDICAL,SM 124,NA,2006,NA,centrifuge,ILLELA GENERAL HOSPITAL,GENERAL HOSPITAL ILLELA SOKOTO STATE,Secondary,Hospital,"GENERAL HOSPITAL ILLELA SOKOTO STATE, Nigeria",39.78373,-100.445882
NC/KWA/017,NA,NA,NA,NA,NA,NA,centrifuge,RAPHA CLINIC AND MATERNITY,"SECRETARIAT ROADA, PATIGI KWARA",Other,Private,"SECRETARIAT ROADA, PATIGI KWARA, Nigeria",39.78373,-100.445882
NW/ZAM/002,1,CENTURION SCIENTIFIC,C2006,1101915,2006,NA,centrifuge,LABORATORY DEPT KOTONKOSHI PHC,PRIMARY HEALTH CENTRE KOTONKOSHI BUNGUDU LGA ZAMFARA STATE,Primary,Hospital,"PRIMARY HEALTH CENTRE KOTONKOSHI BUNGUDU LGA ZAMFARA STATE, Nigeria",39.78373,-100.445882
SW/LAG/023,NA,NETTEC EQUIPMENT COMP,NA,NA,NA,NA,centrifuge,DE-STANDARD MEDICAL LABORATORY,"46, HOSPITAL ROADA, EPE, LAGOS STATE",Primary,Private,"46, HOSPITAL ROADA, EPE, LAGOS STATE, Nigeria",39.78373,-100.445882
NW/SOK/001,2,HAWKSLEY,HEAMATOSPIN-1400/TDL-4,0605131B,7200,NA,centrifuge,SOKOTO CLINIC,"NO 46, ABDULLAHI FODIO ROADA, SOKOTO STATE",Other,Private,"NO 46, ABDULLAHI FODIO ROADA, SOKOTO STATE, Nigeria",39.78373,-100.445882
NW/JIG/008,2,ZENTRIFUSEN,D-78532,NA,NA,NA,centrifuge,MEDICAL LABORATORY DEPARTMENT OF RSSH DUTSE,"RASHEED SHEKONI SPECIALIST HOSPITAL DUTSE, JIGAWA",Tertiary,Public Health,"RASHEED SHEKONI SPECIALIST HOSPITAL DUTSE, JIGAWA, Nigeria",39.78373,-100.445882
SS/BAY/004,2,"FISHER SCIENFIFC, TRANGSU ZHENGYI","225, SH120","808NO366, 111",NA,NA,centrifuge,GENERAL HOSPITAL LABORATORY,GENERAL HOSPITAL OGBOLOMABIRI NEMBE BAYELSA STATE,Secondary,Hospital,"GENERAL HOSPITAL OGBOLOMABIRI NEMBE BAYELSA STATE, Nigeria",39.78373,-100.445882
SW/LAG/063,1,TECO DIAGNOSTICS,CF30,0630/22,NA,NA,centrifuge,PATHOLOGY DEPT.,NAT. ORTHOPEADAIC HOP,Tertiary,Hospital,"NAT. ORTHOPEADAIC HOP, Nigeria",39.78373,-100.445882
SW/OYO/029,NA,NA,NA,NA,NA,VENDOR BY MOD,centrifuge,PATHOLOGY LABORATORY HOSPITAL,2ND MECHANISED DIVISION MEDICAL CENTRE ODOGBO IBADAAN,Secondary,NMOD,"2ND MECHANISED DIVISION MEDICAL CENTRE ODOGBO IBADAAN, Nigeria",39.78373,-100.445882
NW/SOK/007,NA,NA,NA,NA,2007,NA,centrifuge,BINJI GENERAL HOSPITAL,BINJI GENERAL HOSPITAL SOKOTO,Secondary,Hospital,"BINJI GENERAL HOSPITAL SOKOTO, Nigeria",13.209539,4.769436
NW/KAN/022,NA,NA,NA,NA,NA,NA,centrifuge,KURA GENERAL HOSPITAL LABI,KURA LOCAL GOVERNMENT AREA KANO STATE,Tertiary,Hospital,"KURA LOCAL GOVERNMENT AREA KANO STATE, Nigeria",39.78373,-100.445882
SW/OSU/005,NA,UNISCOPE,NA,NA,NA,NA,centrifuge,STATE HOSPITAL ILA -ORANGUN OGUN STATE,OKE -ALOYINILA -ORANGUN,Secondary,Public Health,"OKE -ALOYINILA -ORANGUN, Nigeria",39.78373,-100.445882
SE/ANA/029,NA,ADAMS ANDYTICAL CENTIFOGE,151,12199,NA,NA,centrifuge,EVOLUTION HOSPITAL,37 VENN RAID SOUTH ONITSHA ANAMBRA STATE,NA,Hospital,"37 VENN RAID SOUTH ONITSHA ANAMBRA STATE, Nigeria",39.78373,-100.445882
SW/OSU/015,NA,SURGIFIELD,SM 90-2,15,15,NA,centrifuge,PRIMARY HEALTH CLINIC LAB AYEDIRE LGA,ADAJACENT OGUNKANMIS HEALTH CENTERS OKE ODO AREA ILE OGBO OSUN STATE,Primary,Public Health,"ADAJACENT OGUNKANMIS HEALTH CENTERS OKE ODO AREA ILE OGBO OSUN STATE, Nigeria",39.78373,-100.445882
SS/DEL/026,2,HETTICH EBA 35,2005,SN 102736,NA,EXTERNAL VENDOR SENELAB,centrifuge,CAPITAL HILL CLINIC LAB,NO 2 ETUWENE STR OFF DECO ROADA WARRI DELTA STATE,Secondary,Private,"NO 2 ETUWENE STR OFF DECO ROADA WARRI DELTA STATE, Nigeria",39.78373,-100.445882
SW/OSU/010,1,UNICOIN MARK MED,800D,NA,NA,NA,centrifuge,GENERAL HOSPITAL ODEOA,"ALABATA ROADA , ODEOA OGUN STATE",Secondary,Hospital,"ALABATA ROADA , ODEOA OGUN STATE, Nigeria",39.78373,-100.445882
SW/OND/005,NA,REMI MOTORS LTD,R8C-2/2002,RKLC-1016,3728,NA,centrifuge,LAB DEPT GENERAL HOSPITAL IGBOKODA ONDO STATE,"OMONILA STREET ,P.O.BOX 589 IGBOKODA ONDO STATE",Secondary,Hospital,"OMONILA STREET ,P.O.BOX 589 IGBOKODA ONDO STATE, Nigeria",39.78373,-100.445882
SE/ANA/031,NA,MED LAB SCIENTIFIC COMPLENY,80-2,NA,NA,N/A,centrifuge,GENERAL HOSP EKWULOBIA LAB DEPT,NEAR EKE EKWULOBIA MARKET AGBA VILLAGE EKWULOBIA ANAMBRA STATE,Secondary,Hospital,"NEAR EKE EKWULOBIA MARKET AGBA VILLAGE EKWULOBIA ANAMBRA STATE, Nigeria",39.78373,-100.445882
SS/CRS/001,NA,NA,NA,NA,NA,NA,centrifuge,EFKAM CLINIC,94 NDIDEM ISO ROADA CALABAR CROSS RIVER STATE,Other,Hospital,"94 NDIDEM ISO ROADA CALABAR CROSS RIVER STATE, Nigeria",39.78373,-100.445882
SW/OYO/008,NA,GALLENKOMP,800D,NA,NA,NA,centrifuge,ALAKIA ISEBO PRIMARY HEALTH CENTRE EGBEDA LGA,OJU SCH BUSSTOP ISEBO IBADAAN OYO STATE,Primary,Hospital,"OJU SCH BUSSTOP ISEBO IBADAAN OYO STATE, Nigeria",39.78373,-100.445882
SS/CRS/002,NA,NA,NA,NA,NA,NA,centrifuge,GENERAL HOSP AKAMKPA CROSS RIVERS STATE,BEHIND LOCAL COUNCIL,Tertiary,Public Health,"BEHIND LOCAL COUNCIL, Nigeria",39.78373,-100.445882
SS/DEL/020,NA,HAEMOTOSPIN 1400,01400-00,"10-11-391B,651210=46",NA,NA,centrifuge,OGULAGHA COTTAGE HOSPITAL LABORATORY OGULAGHA,YOUBEBE ROADA OGULAGHA TOWN DELTA STATE,Tertiary,Hospital,"YOUBEBE ROADA OGULAGHA TOWN DELTA STATE, Nigeria",39.78373,-100.445882
SW/OYO/005,1,HETTIC UNIVERSAL,1200,1981/300,1994,NA,centrifuge,JOLAMADAE SPECIALIST HOSPITAL,"ROADA C BLOCK 3,SALAM SOMADAE LAYOUT OPP ISLAMIC HIGH SCH,BASHORUN OYO STATE",Primary,Private,"ROADA C BLOCK 3,SALAM SOMADAE LAYOUT OPP ISLAMIC HIGH SCH,BASHORUN OYO STATE, Nigeria",39.78373,-100.445882
SW/OYO/009,NA,HETHCH ZENTRIFUGERY,NA,NA,NA,NA,centrifuge,HAEMATOLOGY/BLOOD BANK,UNIVERSITY COLLEGE HOSPITAL OYO STATE,Tertiary,Hospital,"UNIVERSITY COLLEGE HOSPITAL OYO STATE, Nigeria",39.78373,-100.445882
SW/OYO/001,2,GALLENKOMP,800D,NA,NA,NA,centrifuge,MOLETE PRIMARY HEALTH CENTRE IBADAAN SOUTH WEST LGA,MOLETE IBADAAN OYO STATE,Primary,Hospital,"MOLETE IBADAAN OYO STATE, Nigeria",39.78373,-100.445882
SS/CRS/005,NA,"XYLFAN,SERADON","YL8025HSL,KX2300C-1",2.2212338123e+013,2009,NA,centrifuge,NIGERIAN ARMY BARRACKS CLINIC,EBRUTU BARRACKS CALABAR (146 B MRS),Other,NMOD,"EBRUTU BARRACKS CALABAR (146 B MRS), Nigeria",39.78373,-100.445882
SS/DEL/017,NA,"UNI SCOPE SURG FRIEND,UK",SM 124,NA,NA,NA,centrifuge,TB FERERAL CENTRE,EKU DELTA STATE,Refernce Lab,Hospital,"EKU DELTA STATE, Nigeria",5.766667,6.05
NE/GME/002,NA,ENGLAND,80-2,NA,NA,NA,centrifuge,GENERAL HOSPITAL BILLIRI,GOMBE STATE,Secondary,Hospital,"GOMBE STATE, Nigeria",10.282216,11.162977
NE/GME/002,NA,ENGLAND,80-2,NA,NA,NA,centrifuge,GENERAL HOSPITAL BILLIRI,GOMBE STATE,Secondary,Hospital,"GOMBE STATE, Nigeria",10.282216,11.162977
NE/GME/002,NA,ENGLAND,80-2,NA,NA,NA,centrifuge,GENERAL HOSPITAL BILLIRI,GOMBE STATE,Secondary,Hospital,"GOMBE STATE, Nigeria",10.282216,11.162977
NE/GME/002,NA,ENGLAND,80-2,NA,NA,NA,centrifuge,GENERAL HOSPITAL BILLIRI,GOMBE STATE,Secondary,Hospital,"GOMBE STATE, Nigeria",10.282216,11.162977
NE/BRN/007,1,SIMPLEX,NA,NA,NA,NA,centrifuge,"GENERAL HOSPITAL, DIKWA (LABORATORY)","BESIDES SHEHU'S PALACE , OFF GAMBORU RD, DIKWA, BORNO STATE",Secondary,NMOD,"BESIDES SHEHU'S PALACE , OFF GAMBORU RD, DIKWA, BORNO STATE, Nigeria",39.78373,-100.445882
SS/AKW/015,NA,NA,SPM 112,NA,NA,NA,centrifuge,UNIVERSITY OF UYO HEALTH CENTRE,"PMB 1017, UYO AKWA IBOM STATE",Secondary,AcADAemic,"PMB 1017, UYO AKWA IBOM STATE, Nigeria",39.78373,-100.445882
SS/AKW/022,2,REMI CENTRIFUGE / SUNTRONIX.CORP,R-303 / SJ8038HA2,HILC-5317 / 100600227,3673,NA,centrifuge,COTTAGE HOSPITAL,"EKPENE OBO ESIT EKETI, AKWA IBOM STATE",Secondary,Hospital,"EKPENE OBO ESIT EKETI, AKWA IBOM STATE, Nigeria",39.78373,-100.445882
SS/AKW/008,2,NA,NA,NA,NA,NA,centrifuge,HAEMATOLOGY LABORATORY,"UUTH, UNIVERSITY OF UYO TEACHING HOSPITAL",Tertiary,Hospital,"UUTH, UNIVERSITY OF UYO TEACHING HOSPITAL, Nigeria",39.78373,-100.445882
